date,msg,poland,ukraine,belarus,moldova,hungary,slovakia,romania,latvia,estonia,germany,russia,lithuania,czechia,italy,austria,denmark,sweden,finland,ireland,france,turkey,spain,portugal,slovenia,netherlands,belgium,bulgaria,croatia,united kingdom,macedonia,serbia,bosnia,switzerland,greece,luxembourg,iceland,malta,norway,montenegro,cyprus,albania
2022-09-11,918.0,57.0,0.0,0.0,6.0,1.0,2.0,4.0,1.0,0.0,74.0,4.0,5.0,10.0,12.0,24.0,0.0,0.0,2.0,0.0,12.0,2.0,17.0,0.0,1.0,42.0,10.0,3.0,1.0,1.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-09-12,843.0,55.0,0.0,0.0,5.0,1.0,2.0,4.0,1.0,0.0,67.0,4.0,5.0,10.0,11.0,22.0,0.0,0.0,2.0,0.0,10.0,1.0,16.0,0.0,1.0,41.0,10.0,3.0,1.0,1.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-09-13,845.0,55.0,0.0,0.0,6.0,1.0,2.0,7.0,1.0,0.0,60.0,3.0,4.0,10.0,11.0,20.0,0.0,0.0,2.0,0.0,9.0,1.0,14.0,0.0,1.0,40.0,10.0,3.0,1.0,1.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-09-14,809.0,51.0,0.0,0.0,6.0,1.0,2.0,7.0,0.0,0.0,52.0,3.0,3.0,9.0,9.0,16.0,0.0,0.0,2.0,0.0,8.0,0.0,11.0,0.0,1.0,38.0,10.0,3.0,1.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-09-15,858.0,45.0,0.0,0.0,7.0,1.0,2.0,6.0,1.0,0.0,52.0,4.0,3.0,11.0,7.0,18.0,0.0,0.0,2.0,0.0,6.0,0.0,10.0,1.0,1.0,33.0,10.0,3.0,1.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-09-16,827.0,41.0,0.0,0.0,7.0,1.0,2.0,6.0,1.0,1.0,55.0,4.0,3.0,9.0,8.0,19.0,0.0,0.0,2.0,0.0,6.0,1.0,11.0,1.0,1.0,26.0,10.0,4.0,1.0,2.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-09-17,771.0,38.0,0.0,0.0,7.0,1.0,2.0,6.0,1.0,1.0,55.0,4.0,3.0,8.0,8.0,17.0,0.0,0.0,2.0,0.0,5.0,1.0,11.0,1.0,1.0,21.0,10.0,4.0,0.0,2.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-09-18,772.0,40.0,0.0,0.0,8.0,1.0,1.0,6.0,1.0,1.0,54.0,4.0,3.0,8.0,6.0,17.0,0.0,0.0,1.0,0.0,5.0,1.0,9.0,1.0,1.0,19.0,7.0,4.0,0.0,2.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-09-19,735.0,40.0,0.0,0.0,10.0,1.0,0.0,6.0,1.0,1.0,48.0,5.0,3.0,8.0,6.0,14.0,0.0,0.0,0.0,0.0,4.0,1.0,9.0,1.0,1.0,18.0,7.0,4.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-09-20,732.0,38.0,0.0,0.0,10.0,1.0,0.0,6.0,1.0,1.0,51.0,5.0,3.0,8.0,6.0,14.0,0.0,0.0,0.0,0.0,4.0,2.0,8.0,1.0,1.0,13.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-09-21,748.0,41.0,0.0,0.0,10.0,1.0,0.0,5.0,1.0,1.0,52.0,5.0,1.0,9.0,8.0,16.0,0.0,0.0,1.0,0.0,5.0,2.0,8.0,1.0,1.0,11.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-09-22,756.0,46.0,0.0,2.0,9.0,1.0,1.0,4.0,1.0,1.0,50.0,4.0,0.0,9.0,9.0,17.0,0.0,0.0,1.0,0.0,5.0,2.0,9.0,1.0,1.0,8.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-09-23,755.0,45.0,0.0,5.0,10.0,1.0,1.0,4.0,2.0,3.0,51.0,7.0,3.0,8.0,7.0,16.0,0.0,0.0,1.0,0.0,4.0,2.0,7.0,1.0,0.0,5.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022-09-24,820.0,50.0,0.0,13.0,10.0,1.0,2.0,4.0,4.0,4.0,52.0,11.0,5.0,7.0,7.0,15.0,0.0,0.0,1.0,0.0,5.0,2.0,8.0,1.0,0.0,7.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-25,845.0,48.0,0.0,15.0,10.0,1.0,2.0,4.0,5.0,4.0,54.0,14.0,5.0,8.0,7.0,16.0,0.0,0.0,3.0,0.0,7.0,2.0,9.0,1.0,0.0,7.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-26,870.0,55.0,0.0,17.0,7.0,1.0,2.0,3.0,6.0,4.0,54.0,18.0,9.0,10.0,6.0,20.0,0.0,0.0,3.0,0.0,7.0,2.0,11.0,2.0,0.0,8.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27,901.0,57.0,0.0,18.0,7.0,1.0,2.0,3.0,6.0,4.0,52.0,20.0,10.0,10.0,6.0,19.0,0.0,0.0,3.0,0.0,7.0,2.0,9.0,2.0,0.0,8.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-28,903.0,57.0,0.0,18.0,6.0,1.0,2.0,0.0,7.0,4.0,60.0,23.0,10.0,11.0,6.0,19.0,0.0,0.0,3.0,0.0,7.0,3.0,9.0,3.0,0.0,8.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29,934.0,59.0,0.0,18.0,6.0,2.0,2.0,0.0,8.0,4.0,64.0,25.0,10.0,13.0,6.0,19.0,0.0,0.0,4.0,0.0,7.0,3.0,10.0,3.0,0.0,9.0,4.0,4.0,0.0,3.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-30,884.0,58.0,0.0,18.0,6.0,3.0,3.0,1.0,7.0,4.0,59.0,24.0,11.0,11.0,7.0,15.0,0.0,0.0,4.0,0.0,7.0,3.0,11.0,2.0,0.0,10.0,3.0,4.0,0.0,3.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-01,882.0,61.0,0.0,19.0,7.0,3.0,3.0,1.0,7.0,3.0,58.0,23.0,12.0,11.0,6.0,14.0,0.0,0.0,4.0,0.0,8.0,2.0,10.0,2.0,0.0,11.0,3.0,3.0,0.0,2.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-02,902.0,65.0,0.0,19.0,9.0,3.0,4.0,1.0,7.0,3.0,54.0,23.0,12.0,11.0,6.0,14.0,0.0,0.0,4.0,2.0,8.0,3.0,10.0,3.0,0.0,12.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-03,939.0,70.0,0.0,20.0,10.0,3.0,4.0,1.0,7.0,3.0,63.0,24.0,13.0,11.0,6.0,13.0,0.0,0.0,4.0,2.0,9.0,3.0,10.0,3.0,0.0,13.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-04,948.0,71.0,0.0,20.0,8.0,3.0,4.0,1.0,7.0,3.0,65.0,23.0,13.0,13.0,5.0,13.0,0.0,0.0,4.0,2.0,10.0,3.0,10.0,3.0,0.0,13.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-05,953.0,72.0,0.0,20.0,9.0,3.0,4.0,1.0,7.0,3.0,61.0,23.0,13.0,12.0,5.0,12.0,0.0,0.0,4.0,2.0,8.0,2.0,10.0,3.0,0.0,13.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-06,958.0,68.0,0.0,20.0,9.0,3.0,4.0,2.0,8.0,4.0,62.0,24.0,13.0,12.0,3.0,10.0,0.0,0.0,3.0,2.0,7.0,2.0,10.0,3.0,0.0,14.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-07,923.0,62.0,0.0,18.0,10.0,3.0,3.0,3.0,8.0,4.0,62.0,24.0,13.0,12.0,2.0,9.0,0.0,0.0,3.0,2.0,7.0,2.0,9.0,3.0,0.0,12.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-08,933.0,65.0,0.0,15.0,9.0,3.0,3.0,3.0,7.0,2.0,61.0,21.0,10.0,13.0,2.0,9.0,1.0,0.0,3.0,2.0,7.0,2.0,9.0,3.0,0.0,12.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-09,869.0,62.0,0.0,7.0,9.0,3.0,2.0,3.0,5.0,1.0,60.0,17.0,8.0,13.0,2.0,11.0,1.0,0.0,3.0,2.0,6.0,2.0,8.0,3.0,0.0,10.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-10,854.0,62.0,0.0,5.0,9.0,2.0,2.0,4.0,4.0,1.0,56.0,14.0,8.0,11.0,2.0,10.0,1.0,0.0,2.0,2.0,4.0,2.0,6.0,3.0,0.0,9.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-11,822.0,52.0,0.0,3.0,9.0,2.0,3.0,4.0,4.0,2.0,50.0,11.0,5.0,10.0,2.0,6.0,1.0,0.0,2.0,2.0,5.0,2.0,4.0,2.0,0.0,8.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-12,839.0,56.0,0.0,2.0,9.0,2.0,3.0,4.0,5.0,3.0,54.0,11.0,5.0,13.0,3.0,11.0,1.0,0.0,3.0,2.0,5.0,3.0,5.0,2.0,0.0,8.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-13,860.0,63.0,0.0,2.0,10.0,3.0,4.0,6.0,5.0,3.0,53.0,8.0,5.0,13.0,4.0,14.0,1.0,0.0,3.0,3.0,7.0,2.0,7.0,1.0,0.0,8.0,3.0,3.0,0.0,2.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-14,833.0,59.0,0.0,2.0,10.0,2.0,4.0,6.0,4.0,3.0,51.0,5.0,5.0,12.0,4.0,14.0,1.0,0.0,2.0,3.0,8.0,3.0,8.0,1.0,0.0,7.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-15,820.0,60.0,0.0,2.0,9.0,1.0,4.0,5.0,4.0,3.0,56.0,5.0,4.0,13.0,3.0,13.0,1.0,0.0,2.0,3.0,7.0,3.0,6.0,1.0,0.0,6.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-10-16,831.0,56.0,0.0,1.0,8.0,1.0,4.0,5.0,4.0,3.0,55.0,6.0,4.0,16.0,4.0,15.0,1.0,0.0,2.0,3.0,6.0,3.0,7.0,1.0,0.0,5.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-17,805.0,52.0,0.0,1.0,6.0,1.0,3.0,5.0,4.0,3.0,60.0,6.0,4.0,15.0,4.0,17.0,1.0,0.0,2.0,1.0,6.0,2.0,8.0,1.0,0.0,4.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-18,744.0,48.0,0.0,0.0,7.0,2.0,4.0,6.0,4.0,3.0,54.0,5.0,3.0,17.0,5.0,19.0,1.0,0.0,2.0,3.0,6.0,3.0,9.0,1.0,0.0,5.0,3.0,5.0,1.0,4.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2022-10-19,788.0,52.0,0.0,0.0,8.0,2.0,5.0,8.0,5.0,3.0,58.0,7.0,4.0,16.0,5.0,20.0,2.0,0.0,2.0,3.0,6.0,4.0,10.0,1.0,0.0,6.0,4.0,5.0,1.0,4.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2022-10-20,793.0,53.0,0.0,0.0,8.0,2.0,5.0,8.0,5.0,3.0,61.0,7.0,4.0,16.0,5.0,21.0,3.0,0.0,3.0,3.0,7.0,4.0,10.0,1.0,0.0,8.0,5.0,6.0,1.0,4.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2022-10-21,795.0,59.0,0.0,0.0,10.0,2.0,5.0,8.0,5.0,2.0,59.0,7.0,4.0,15.0,5.0,21.0,3.0,0.0,3.0,3.0,7.0,4.0,10.0,1.0,0.0,7.0,5.0,6.0,1.0,4.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2022-10-22,816.0,57.0,0.0,0.0,9.0,2.0,5.0,8.0,5.0,2.0,59.0,8.0,4.0,16.0,5.0,22.0,3.0,0.0,3.0,3.0,7.0,5.0,10.0,1.0,0.0,7.0,5.0,6.0,1.0,4.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2022-10-23,762.0,60.0,0.0,0.0,9.0,2.0,5.0,8.0,5.0,2.0,57.0,8.0,4.0,15.0,6.0,22.0,3.0,0.0,3.0,3.0,7.0,5.0,10.0,1.0,2.0,6.0,5.0,6.0,1.0,6.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2022-10-24,808.0,61.0,0.0,0.0,9.0,5.0,6.0,8.0,5.0,2.0,63.0,9.0,4.0,15.0,6.0,23.0,3.0,0.0,3.0,3.0,7.0,5.0,10.0,1.0,2.0,7.0,5.0,5.0,1.0,6.0,0.0,0.0,0.0,19.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2022-10-25,797.0,62.0,0.0,0.0,8.0,5.0,6.0,7.0,5.0,2.0,65.0,9.0,4.0,16.0,8.0,24.0,3.0,0.0,2.0,3.0,12.0,5.0,10.0,1.0,2.0,7.0,6.0,5.0,1.0,5.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2022-10-26,782.0,63.0,0.0,0.0,8.0,5.0,5.0,7.0,4.0,1.0,67.0,8.0,3.0,15.0,9.0,25.0,3.0,0.0,2.0,3.0,11.0,6.0,11.0,1.0,2.0,7.0,6.0,6.0,1.0,5.0,0.0,0.0,0.0,21.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2022-10-27,753.0,58.0,0.0,0.0,8.0,5.0,5.0,8.0,3.0,0.0,65.0,6.0,2.0,12.0,8.0,23.0,3.0,0.0,1.0,3.0,11.0,5.0,11.0,1.0,2.0,8.0,7.0,5.0,1.0,5.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2022-10-28,717.0,51.0,0.0,0.0,8.0,5.0,5.0,7.0,2.0,0.0,61.0,6.0,2.0,13.0,9.0,21.0,3.0,0.0,1.0,2.0,10.0,5.0,9.0,1.0,2.0,8.0,7.0,5.0,1.0,5.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2022-10-29,734.0,52.0,0.0,0.0,8.0,5.0,6.0,7.0,2.0,0.0,59.0,6.0,2.0,12.0,9.0,20.0,3.0,0.0,1.0,2.0,10.0,6.0,7.0,1.0,2.0,9.0,8.0,6.0,1.0,5.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2022-10-30,703.0,52.0,0.0,0.0,8.0,5.0,5.0,7.0,2.0,0.0,54.0,6.0,2.0,11.0,10.0,21.0,3.0,0.0,1.0,2.0,10.0,6.0,7.0,1.0,2.0,9.0,8.0,6.0,1.0,4.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2022-10-31,688.0,53.0,0.0,0.0,13.0,6.0,5.0,7.0,3.0,0.0,58.0,5.0,2.0,9.0,11.0,22.0,3.0,1.0,1.0,2.0,11.0,6.0,8.0,1.0,2.0,11.0,11.0,6.0,1.0,5.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2022-11-01,706.0,56.0,0.0,0.0,16.0,7.0,5.0,9.0,3.0,0.0,59.0,5.0,2.0,10.0,11.0,22.0,3.0,1.0,1.0,2.0,11.0,6.0,8.0,0.0,2.0,11.0,11.0,6.0,1.0,6.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2022-11-02,695.0,55.0,0.0,0.0,14.0,6.0,4.0,10.0,3.0,0.0,56.0,5.0,2.0,8.0,10.0,21.0,3.0,1.0,1.0,0.0,12.0,5.0,7.0,0.0,2.0,9.0,10.0,5.0,0.0,4.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-03,659.0,57.0,0.0,0.0,13.0,6.0,3.0,8.0,3.0,0.0,50.0,7.0,1.0,8.0,10.0,20.0,2.0,1.0,1.0,0.0,11.0,4.0,6.0,0.0,2.0,8.0,9.0,5.0,0.0,4.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-11-04,653.0,60.0,0.0,0.0,12.0,6.0,3.0,9.0,4.0,0.0,47.0,7.0,1.0,9.0,11.0,21.0,1.0,1.0,0.0,1.0,11.0,4.0,7.0,0.0,2.0,6.0,9.0,4.0,0.0,5.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2022-11-05,613.0,54.0,0.0,0.0,10.0,6.0,3.0,8.0,3.0,0.0,46.0,6.0,1.0,9.0,11.0,20.0,1.0,1.0,0.0,1.0,11.0,4.0,6.0,1.0,2.0,5.0,9.0,4.0,0.0,5.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2022-11-06,593.0,52.0,0.0,0.0,10.0,6.0,3.0,7.0,4.0,0.0,44.0,5.0,1.0,12.0,11.0,22.0,1.0,1.0,1.0,1.0,12.0,4.0,7.0,1.0,2.0,5.0,9.0,4.0,0.0,5.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2022-11-07,621.0,48.0,0.0,0.0,12.0,6.0,3.0,8.0,4.0,0.0,47.0,5.0,2.0,13.0,10.0,25.0,0.0,1.0,2.0,2.0,15.0,4.0,7.0,1.0,0.0,6.0,10.0,6.0,0.0,3.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2022-11-08,575.0,45.0,0.0,0.0,13.0,3.0,2.0,9.0,4.0,0.0,40.0,4.0,2.0,13.0,9.0,22.0,0.0,1.0,2.0,2.0,15.0,4.0,7.0,1.0,0.0,5.0,10.0,6.0,0.0,3.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2022-11-09,579.0,47.0,0.0,0.0,13.0,3.0,2.0,9.0,4.0,0.0,41.0,4.0,2.0,12.0,7.0,23.0,0.0,1.0,2.0,2.0,10.0,4.0,7.0,1.0,0.0,5.0,8.0,6.0,0.0,3.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2022-11-10,579.0,47.0,0.0,0.0,14.0,3.0,2.0,9.0,4.0,0.0,44.0,4.0,2.0,13.0,6.0,26.0,0.0,1.0,2.0,2.0,10.0,3.0,6.0,1.0,0.0,5.0,8.0,5.0,0.0,3.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2022-11-11,602.0,51.0,0.0,0.0,14.0,4.0,2.0,10.0,4.0,0.0,48.0,4.0,3.0,14.0,6.0,24.0,0.0,1.0,3.0,2.0,10.0,3.0,5.0,1.0,0.0,4.0,7.0,6.0,0.0,3.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2022-11-12,618.0,51.0,0.0,0.0,13.0,4.0,1.0,10.0,4.0,0.0,48.0,4.0,3.0,12.0,6.0,26.0,0.0,1.0,3.0,2.0,9.0,3.0,6.0,1.0,0.0,4.0,6.0,7.0,0.0,3.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2022-11-13,606.0,53.0,0.0,0.0,13.0,6.0,0.0,11.0,4.0,0.0,51.0,4.0,3.0,12.0,6.0,26.0,0.0,1.0,3.0,2.0,9.0,2.0,6.0,1.0,0.0,3.0,6.0,7.0,0.0,3.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2022-11-14,638.0,50.0,0.0,0.0,13.0,6.0,0.0,11.0,4.0,0.0,52.0,4.0,3.0,12.0,5.0,25.0,0.0,1.0,3.0,2.0,11.0,2.0,6.0,1.0,0.0,4.0,8.0,8.0,0.0,3.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2022-11-15,664.0,51.0,0.0,3.0,8.0,5.0,0.0,11.0,3.0,0.0,49.0,6.0,2.0,11.0,3.0,23.0,0.0,0.0,3.0,2.0,13.0,2.0,4.0,1.0,0.0,2.0,8.0,8.0,0.0,3.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2022-11-16,630.0,49.0,0.0,3.0,5.0,4.0,0.0,9.0,3.0,0.0,45.0,6.0,3.0,11.0,3.0,22.0,0.0,0.0,3.0,2.0,13.0,2.0,4.0,1.0,0.0,2.0,9.0,7.0,0.0,2.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
