date,msg,poland,ukraine,belarus,moldova,hungary,slovakia,romania,latvia,estonia,germany,russia,lithuania,czechia,italy,austria,denmark,sweden,finland,ireland,france,turkey,spain,portugal,slovenia,netherlands,belgium,bulgaria,croatia,united kingdom,macedonia,serbia,bosnia,switzerland,greece,luxembourg,iceland,malta,norway,montenegro,cyprus,albania
2022-09-15,858.0,120.0,0.0,1.0,9.0,5.0,4.0,11.0,2.0,1.0,119.0,6.0,5.0,20.0,15.0,12.0,1.0,1.0,3.0,0.0,13.0,5.0,19.0,1.0,1.0,46.0,12.0,5.0,1.0,2.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
2022-09-16,827.0,111.0,0.0,2.0,12.0,6.0,4.0,11.0,2.0,3.0,125.0,6.0,5.0,20.0,15.0,11.0,1.0,1.0,3.0,0.0,13.0,6.0,21.0,1.0,1.0,39.0,13.0,7.0,1.0,3.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
2022-09-17,771.0,102.0,0.0,3.0,12.0,5.0,4.0,11.0,2.0,3.0,122.0,6.0,5.0,19.0,15.0,10.0,1.0,1.0,3.0,0.0,12.0,5.0,21.0,1.0,1.0,33.0,14.0,7.0,0.0,3.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
2022-09-18,772.0,108.0,0.0,6.0,14.0,5.0,3.0,11.0,3.0,3.0,121.0,8.0,5.0,21.0,16.0,11.0,1.0,1.0,2.0,0.0,16.0,5.0,26.0,1.0,1.0,34.0,10.0,7.0,0.0,3.0,0.0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
2022-09-19,735.0,100.0,0.0,7.0,16.0,5.0,2.0,10.0,3.0,3.0,109.0,9.0,5.0,20.0,17.0,9.0,1.0,1.0,1.0,0.0,15.0,5.0,26.0,1.0,1.0,31.0,9.0,7.0,0.0,3.0,0.0,1.0,0.0,9.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2022-09-20,732.0,95.0,0.0,8.0,15.0,5.0,2.0,9.0,3.0,3.0,111.0,8.0,5.0,20.0,16.0,8.0,1.0,1.0,1.0,0.0,14.0,5.0,25.0,1.0,1.0,26.0,8.0,7.0,0.0,2.0,0.0,1.0,0.0,9.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2022-09-21,748.0,99.0,0.0,8.0,15.0,5.0,3.0,11.0,3.0,3.0,115.0,8.0,2.0,22.0,20.0,10.0,1.0,1.0,1.0,1.0,18.0,6.0,27.0,1.0,1.0,26.0,9.0,8.0,0.0,3.0,0.0,1.0,0.0,11.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
2022-09-22,756.0,104.0,0.0,10.0,14.0,5.0,4.0,10.0,3.0,3.0,108.0,7.0,1.0,22.0,22.0,9.0,1.0,2.0,1.0,1.0,18.0,5.0,28.0,1.0,1.0,23.0,8.0,7.0,0.0,4.0,0.0,1.0,0.0,11.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
2022-09-23,755.0,102.0,0.0,13.0,17.0,5.0,4.0,10.0,6.0,4.0,109.0,14.0,5.0,19.0,20.0,9.0,1.0,2.0,1.0,1.0,17.0,5.0,30.0,1.0,0.0,20.0,6.0,7.0,0.0,4.0,0.0,1.0,0.0,9.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
2022-09-24,820.0,109.0,0.0,24.0,16.0,4.0,5.0,8.0,7.0,5.0,110.0,23.0,4.0,17.0,21.0,9.0,1.0,2.0,1.0,1.0,19.0,4.0,32.0,1.0,0.0,21.0,5.0,6.0,0.0,5.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2022-09-25,845.0,107.0,0.0,28.0,16.0,2.0,5.0,7.0,9.0,4.0,112.0,27.0,5.0,16.0,20.0,10.0,1.0,2.0,3.0,1.0,20.0,4.0,35.0,1.0,0.0,19.0,5.0,6.0,0.0,5.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-09-26,870.0,118.0,0.0,31.0,14.0,3.0,5.0,7.0,10.0,4.0,116.0,33.0,9.0,19.0,20.0,11.0,1.0,2.0,3.0,1.0,21.0,4.0,40.0,3.0,0.0,21.0,5.0,7.0,0.0,5.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-09-27,901.0,119.0,0.0,32.0,14.0,3.0,5.0,7.0,11.0,4.0,117.0,38.0,10.0,19.0,21.0,11.0,1.0,2.0,2.0,1.0,22.0,4.0,41.0,3.0,0.0,21.0,5.0,7.0,0.0,6.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-09-28,903.0,121.0,0.0,31.0,13.0,2.0,4.0,4.0,12.0,4.0,124.0,44.0,10.0,20.0,22.0,11.0,1.0,2.0,2.0,1.0,22.0,5.0,43.0,4.0,0.0,21.0,5.0,6.0,0.0,6.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-09-29,934.0,126.0,0.0,32.0,13.0,3.0,6.0,4.0,13.0,5.0,129.0,47.0,10.0,22.0,23.0,11.0,1.0,2.0,4.0,1.0,22.0,6.0,44.0,4.0,0.0,21.0,5.0,8.0,0.0,7.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-09-30,884.0,118.0,0.0,33.0,13.0,4.0,6.0,5.0,13.0,5.0,107.0,46.0,12.0,20.0,22.0,11.0,0.0,1.0,4.0,1.0,19.0,6.0,43.0,4.0,0.0,20.0,5.0,8.0,0.0,7.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-10-01,882.0,122.0,0.0,35.0,12.0,3.0,6.0,6.0,13.0,3.0,105.0,45.0,15.0,17.0,21.0,12.0,0.0,1.0,4.0,1.0,20.0,5.0,40.0,4.0,0.0,21.0,4.0,6.0,0.0,6.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-10-02,902.0,127.0,0.0,34.0,15.0,3.0,6.0,6.0,15.0,3.0,101.0,45.0,16.0,18.0,21.0,12.0,0.0,1.0,4.0,3.0,20.0,7.0,40.0,5.0,0.0,22.0,3.0,6.0,0.0,6.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-10-03,939.0,132.0,0.0,33.0,16.0,4.0,6.0,6.0,14.0,3.0,112.0,44.0,18.0,17.0,19.0,12.0,0.0,1.0,4.0,3.0,17.0,7.0,33.0,5.0,0.0,21.0,3.0,5.0,0.0,6.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-10-04,948.0,133.0,0.0,32.0,14.0,4.0,6.0,6.0,14.0,3.0,113.0,43.0,18.0,19.0,19.0,13.0,0.0,1.0,4.0,4.0,18.0,7.0,33.0,5.0,0.0,21.0,3.0,4.0,0.0,6.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-10-05,953.0,137.0,0.0,31.0,15.0,4.0,6.0,6.0,14.0,3.0,109.0,43.0,18.0,18.0,19.0,13.0,0.0,1.0,4.0,4.0,15.0,5.0,33.0,5.0,0.0,21.0,2.0,4.0,0.0,6.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-10-06,958.0,132.0,0.0,31.0,15.0,4.0,5.0,4.0,15.0,4.0,113.0,45.0,18.0,17.0,15.0,11.0,1.0,1.0,4.0,3.0,12.0,4.0,31.0,6.0,0.0,20.0,1.0,3.0,0.0,6.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-07,923.0,123.0,0.0,29.0,16.0,4.0,4.0,5.0,15.0,4.0,114.0,46.0,18.0,15.0,14.0,11.0,2.0,0.0,4.0,3.0,12.0,4.0,29.0,6.0,0.0,19.0,1.0,3.0,0.0,4.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-10-08,933.0,124.0,0.0,26.0,13.0,4.0,5.0,5.0,12.0,3.0,109.0,39.0,16.0,17.0,14.0,11.0,3.0,0.0,4.0,3.0,13.0,4.0,26.0,6.0,0.0,19.0,0.0,3.0,0.0,4.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-10-09,869.0,119.0,0.0,15.0,13.0,5.0,6.0,6.0,10.0,2.0,104.0,31.0,16.0,18.0,13.0,10.0,3.0,0.0,4.0,3.0,11.0,4.0,24.0,6.0,0.0,18.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-10-10,854.0,117.0,0.0,11.0,12.0,5.0,6.0,6.0,9.0,2.0,97.0,28.0,15.0,19.0,13.0,9.0,4.0,0.0,4.0,4.0,10.0,5.0,19.0,6.0,0.0,16.0,1.0,5.0,1.0,4.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-10-11,822.0,104.0,0.0,8.0,14.0,4.0,6.0,6.0,8.0,2.0,88.0,24.0,11.0,19.0,14.0,7.0,4.0,0.0,4.0,4.0,12.0,5.0,15.0,4.0,0.0,15.0,1.0,5.0,1.0,4.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-10-12,839.0,111.0,0.0,7.0,14.0,4.0,6.0,6.0,8.0,2.0,91.0,21.0,11.0,22.0,16.0,10.0,4.0,0.0,5.0,4.0,11.0,6.0,15.0,4.0,0.0,14.0,1.0,6.0,1.0,3.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2022-10-13,860.0,121.0,0.0,7.0,17.0,5.0,7.0,9.0,9.0,2.0,98.0,15.0,12.0,23.0,15.0,11.0,4.0,0.0,5.0,5.0,12.0,5.0,17.0,3.0,0.0,16.0,2.0,7.0,1.0,3.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2022-10-14,833.0,116.0,0.0,6.0,17.0,5.0,5.0,10.0,9.0,1.0,96.0,11.0,12.0,25.0,14.0,11.0,4.0,0.0,3.0,5.0,13.0,5.0,17.0,3.0,0.0,18.0,2.0,5.0,1.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2022-10-15,820.0,117.0,0.0,5.0,16.0,4.0,5.0,9.0,10.0,1.0,103.0,11.0,10.0,25.0,13.0,8.0,4.0,0.0,3.0,5.0,12.0,5.0,14.0,2.0,0.0,15.0,2.0,5.0,1.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2022-10-16,831.0,109.0,0.0,2.0,15.0,5.0,6.0,9.0,10.0,1.0,99.0,13.0,8.0,28.0,15.0,8.0,4.0,0.0,3.0,5.0,12.0,5.0,18.0,2.0,0.0,14.0,2.0,5.0,1.0,4.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
2022-10-17,805.0,101.0,0.0,3.0,12.0,5.0,6.0,9.0,8.0,1.0,103.0,13.0,7.0,26.0,16.0,9.0,4.0,0.0,3.0,3.0,12.0,3.0,19.0,2.0,0.0,13.0,2.0,6.0,1.0,4.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
2022-10-18,744.0,93.0,0.0,1.0,10.0,5.0,7.0,11.0,8.0,1.0,95.0,12.0,5.0,29.0,16.0,10.0,4.0,0.0,3.0,5.0,13.0,4.0,21.0,2.0,0.0,15.0,3.0,10.0,2.0,6.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0
2022-10-19,788.0,96.0,0.0,1.0,12.0,5.0,8.0,13.0,9.0,1.0,103.0,15.0,6.0,30.0,16.0,10.0,5.0,0.0,3.0,4.0,12.0,5.0,24.0,2.0,0.0,16.0,3.0,11.0,3.0,6.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0
2022-10-20,793.0,96.0,0.0,1.0,13.0,5.0,8.0,14.0,9.0,1.0,107.0,15.0,6.0,30.0,17.0,10.0,6.0,0.0,4.0,4.0,13.0,5.0,25.0,2.0,0.0,21.0,3.0,12.0,3.0,6.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0
2022-10-21,795.0,102.0,0.0,2.0,15.0,5.0,8.0,14.0,10.0,0.0,100.0,14.0,6.0,30.0,16.0,11.0,5.0,0.0,4.0,4.0,13.0,7.0,25.0,1.0,0.0,22.0,3.0,12.0,3.0,5.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0
2022-10-22,816.0,105.0,0.0,5.0,15.0,5.0,8.0,15.0,11.0,2.0,99.0,18.0,7.0,32.0,15.0,11.0,4.0,0.0,5.0,4.0,14.0,8.0,26.0,1.0,0.0,22.0,3.0,12.0,3.0,5.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0
2022-10-23,762.0,111.0,0.0,5.0,15.0,6.0,7.0,15.0,11.0,2.0,96.0,19.0,5.0,30.0,16.0,13.0,4.0,0.0,5.0,4.0,13.0,8.0,25.0,1.0,2.0,23.0,3.0,12.0,3.0,7.0,0.0,0.0,0.0,7.0,4.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0
2022-10-24,808.0,112.0,0.0,5.0,15.0,8.0,6.0,14.0,11.0,2.0,111.0,20.0,5.0,29.0,17.0,13.0,4.0,1.0,5.0,6.0,14.0,8.0,26.0,1.0,2.0,25.0,3.0,11.0,3.0,7.0,0.0,0.0,0.0,7.0,4.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0
2022-10-25,797.0,114.0,0.0,6.0,15.0,8.0,6.0,14.0,10.0,2.0,116.0,20.0,5.0,29.0,17.0,14.0,3.0,1.0,3.0,5.0,19.0,7.0,26.0,1.0,2.0,26.0,2.0,10.0,2.0,6.0,0.0,0.0,0.0,8.0,4.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0
2022-10-26,782.0,114.0,0.0,6.0,13.0,9.0,6.0,13.0,10.0,2.0,116.0,18.0,5.0,26.0,15.0,14.0,3.0,1.0,3.0,5.0,17.0,8.0,27.0,1.0,2.0,26.0,2.0,11.0,2.0,6.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0
2022-10-27,753.0,109.0,0.0,6.0,15.0,9.0,6.0,14.0,9.0,2.0,117.0,16.0,4.0,23.0,12.0,10.0,3.0,1.0,2.0,5.0,17.0,8.0,27.0,1.0,2.0,28.0,3.0,10.0,2.0,6.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
2022-10-28,717.0,97.0,0.0,6.0,13.0,9.0,6.0,13.0,7.0,2.0,108.0,16.0,3.0,23.0,15.0,10.0,3.0,1.0,2.0,4.0,19.0,8.0,24.0,1.0,2.0,30.0,2.0,9.0,2.0,6.0,0.0,0.0,0.0,8.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
2022-10-29,734.0,96.0,0.0,6.0,15.0,8.0,7.0,12.0,6.0,2.0,108.0,16.0,3.0,20.0,16.0,11.0,4.0,1.0,2.0,4.0,20.0,11.0,23.0,1.0,2.0,32.0,3.0,11.0,2.0,6.0,0.0,0.0,0.0,8.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
2022-10-30,703.0,95.0,0.0,6.0,15.0,9.0,7.0,13.0,4.0,2.0,101.0,16.0,3.0,20.0,18.0,12.0,4.0,1.0,2.0,4.0,22.0,11.0,23.0,1.0,2.0,32.0,3.0,12.0,2.0,5.0,0.0,0.0,0.0,9.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
2022-10-31,688.0,94.0,0.0,6.0,21.0,9.0,6.0,12.0,5.0,2.0,110.0,13.0,3.0,18.0,18.0,12.0,5.0,2.0,2.0,4.0,22.0,11.0,22.0,1.0,2.0,34.0,6.0,12.0,2.0,4.0,0.0,0.0,0.0,10.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2022-11-01,706.0,100.0,0.0,5.0,24.0,10.0,6.0,15.0,5.0,2.0,111.0,14.0,3.0,21.0,17.0,13.0,5.0,2.0,2.0,4.0,22.0,11.0,22.0,0.0,2.0,34.0,6.0,12.0,2.0,6.0,0.0,0.0,0.0,10.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2022-11-02,695.0,97.0,0.0,5.0,23.0,9.0,5.0,15.0,5.0,2.0,107.0,14.0,3.0,19.0,15.0,11.0,5.0,2.0,2.0,2.0,21.0,10.0,21.0,0.0,2.0,31.0,5.0,9.0,1.0,4.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2022-11-03,659.0,108.0,0.0,6.0,21.0,9.0,4.0,14.0,6.0,2.0,99.0,19.0,2.0,17.0,14.0,11.0,4.0,2.0,2.0,3.0,21.0,9.0,19.0,0.0,2.0,30.0,5.0,9.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2022-11-04,653.0,117.0,0.0,7.0,19.0,9.0,4.0,14.0,7.0,2.0,94.0,19.0,3.0,19.0,14.0,11.0,3.0,2.0,1.0,5.0,21.0,9.0,20.0,0.0,2.0,25.0,5.0,9.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
2022-11-05,613.0,112.0,0.0,6.0,16.0,9.0,4.0,13.0,5.0,2.0,91.0,18.0,3.0,18.0,14.0,10.0,3.0,2.0,1.0,5.0,20.0,7.0,19.0,0.0,2.0,22.0,5.0,9.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
2022-11-06,593.0,106.0,0.0,3.0,15.0,9.0,5.0,12.0,5.0,0.0,91.0,13.0,3.0,21.0,14.0,11.0,3.0,2.0,1.0,5.0,20.0,7.0,17.0,0.0,2.0,21.0,5.0,9.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
2022-11-07,621.0,98.0,0.0,3.0,17.0,8.0,5.0,13.0,5.0,0.0,98.0,12.0,3.0,24.0,14.0,13.0,2.0,2.0,2.0,7.0,23.0,7.0,18.0,0.0,0.0,21.0,6.0,12.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2022-11-08,575.0,94.0,0.0,3.0,19.0,5.0,4.0,14.0,5.0,0.0,83.0,10.0,3.0,25.0,14.0,13.0,2.0,1.0,2.0,5.0,23.0,7.0,17.0,0.0,0.0,20.0,6.0,12.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2022-11-09,579.0,98.0,0.0,2.0,19.0,5.0,5.0,15.0,5.0,0.0,82.0,9.0,4.0,25.0,14.0,13.0,2.0,1.0,2.0,6.0,18.0,7.0,18.0,0.0,0.0,19.0,6.0,13.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2022-11-10,579.0,99.0,0.0,2.0,20.0,4.0,5.0,15.0,5.0,0.0,86.0,9.0,4.0,27.0,14.0,13.0,3.0,1.0,2.0,6.0,18.0,6.0,17.0,0.0,0.0,20.0,6.0,11.0,1.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2022-11-11,602.0,101.0,0.0,2.0,18.0,5.0,5.0,16.0,5.0,0.0,88.0,9.0,5.0,29.0,14.0,14.0,3.0,1.0,3.0,6.0,18.0,5.0,15.0,0.0,0.0,20.0,6.0,12.0,1.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2022-11-12,618.0,103.0,0.0,2.0,18.0,6.0,5.0,16.0,5.0,0.0,87.0,9.0,5.0,29.0,13.0,15.0,3.0,1.0,3.0,6.0,16.0,5.0,17.0,0.0,0.0,17.0,7.0,16.0,1.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2022-11-13,606.0,108.0,0.0,2.0,17.0,8.0,4.0,21.0,5.0,0.0,88.0,9.0,5.0,29.0,12.0,15.0,2.0,2.0,3.0,6.0,18.0,3.0,20.0,0.0,0.0,14.0,7.0,17.0,1.0,5.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2022-11-14,638.0,110.0,0.0,2.0,17.0,7.0,3.0,22.0,5.0,0.0,91.0,9.0,5.0,29.0,11.0,14.0,2.0,2.0,3.0,6.0,17.0,3.0,22.0,0.0,0.0,16.0,7.0,21.0,1.0,5.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2022-11-15,664.0,115.0,0.0,9.0,10.0,7.0,3.0,24.0,4.0,0.0,90.0,15.0,4.0,28.0,9.0,13.0,1.0,1.0,3.0,6.0,21.0,3.0,19.0,0.0,0.0,16.0,4.0,23.0,1.0,5.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2022-11-16,630.0,112.0,0.0,9.0,7.0,6.0,3.0,21.0,4.0,0.0,85.0,14.0,5.0,27.0,9.0,11.0,1.0,1.0,3.0,6.0,21.0,3.0,18.0,0.0,0.0,16.0,5.0,22.0,1.0,3.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
